,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present
444,0,0,0,[],0.0,0.0,0.0,0.0,False,False
445,3,3,3,3,0.0,30000000.01,0.0,30000000.0,True,True
446,0,0,0,[],0.0,0.0,0.0,0.0,False,False
447,0,0,0,[],0.0,0.0,0.0,0.0,False,False
448,2,2,2,2,0.0,15700000.0,0.0,4200000.0,True,True
449,0,0,0,[],0.0,0.0,0.0,0.0,False,False
450,0,0,0,[],0.0,0.0,0.0,0.0,False,False
451,0,0,0,[],0.0,0.0,0.0,0.0,False,False
452,0,0,0,[],0.0,0.0,0.0,0.0,False,False
453,0,0,0,[],0.0,0.0,0.0,0.0,False,False
454,0,0,0,[],0.0,0.0,0.0,0.0,False,False
455,0,0,0,[],0.0,0.0,0.0,0.0,False,False
456,0,6,0,5,11112110.0,0.0,6666667.0,0.0,False,True
457,0,0,0,[],0.0,0.0,0.0,0.0,False,False
458,0,0,0,[],0.0,0.0,0.0,0.0,False,False
459,0,0,0,[],0.0,0.0,0.0,0.0,False,False
460,0,0,0,[],0.0,0.0,0.0,0.0,False,False
461,4,4,4,4,0.0,190000000.0,0.0,30000000.0,True,True
462,0,0,0,[],0.0,0.0,0.0,0.0,False,False
463,1,7,1,6,45066130.0,0.0,19932463.0,50000000.0,True,True
464,0,0,0,[],0.0,0.0,0.0,0.0,False,False
465,1,3,0,0,0.0,0.0,5250000.0,50000000.0,True,True
466,0,0,0,[],0.0,0.0,0.0,0.0,False,False
467,1,7,1,6,45066130.0,0.0,19932463.0,50000000.0,True,True
468,0,0,0,[],0.0,0.0,0.0,0.0,False,False
469,0,0,0,[],0.0,0.0,0.0,0.0,False,False
470,2,2,2,2,0.0,15700000.0,0.0,4200000.0,True,True
471,3,4,1,1,0.0,0.0,8860778.0,16900000.0,True,True
472,0,0,0,[],0.0,0.0,0.0,0.0,False,False
473,0,0,0,[],0.0,0.0,0.0,0.0,False,False
474,0,0,0,[],0.0,0.0,0.0,0.0,False,False
475,0,0,0,[],0.0,0.0,0.0,0.0,False,False
476,0,0,0,[],0.0,0.0,0.0,0.0,False,False
477,0,0,0,[],0.0,0.0,0.0,0.0,False,False
478,0,0,0,[],0.0,0.0,0.0,0.0,False,False
479,0,0,0,[],0.0,0.0,0.0,0.0,False,False
480,3,5,1,2,0.0,0.0,20000000.0,0.0,False,True
481,0,0,0,[],0.0,0.0,0.0,0.0,False,False
482,3,5,0,0,0.0,0.0,2500000.0,50000000.0,True,True
483,2,3,0,1,0.0,0.0,4571428.0,15000000.0,True,True
484,0,0,0,[],0.0,0.0,0.0,0.0,False,False
485,0,5,0,3,1306615.0,0.0,1000000.0,0.0,False,True
486,0,1,0,1,0.0,0.0,0.0,0.0,False,True
487,0,3,0,1,0.0,0.0,0.0,0.0,False,True
488,0,0,0,[],0.0,0.0,0.0,0.0,False,False
489,0,0,0,[],0.0,0.0,0.0,0.0,False,False
490,0,0,0,[],0.0,0.0,0.0,0.0,False,False
491,0,3,0,1,0.0,0.0,0.0,0.0,False,True
492,0,4,0,3,11111444.0,0.0,6666667.0,0.0,False,True
493,3,4,1,1,0.0,0.0,8860778.0,16900000.0,True,True
494,1,7,1,6,45066130.0,0.0,19932463.0,50000000.0,True,True
495,0,1,0,1,0.0,0.0,0.0,0.0,False,True
496,0,1,0,1,0.0,0.0,0.0,0.0,False,True
497,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True
498,0,0,0,[],0.0,0.0,0.0,0.0,False,False
499,1,3,0,0,0.0,0.0,5250000.0,50000000.0,True,True
500,0,0,0,[],0.0,0.0,0.0,0.0,False,False
501,1,2,1,2,0.0,0.0,1449275.0,0.0,False,True
502,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
503,0,0,0,[],0.0,0.0,0.0,0.0,False,False
504,0,0,0,[],0.0,0.0,0.0,0.0,False,False
505,1,2,1,2,0.0,0.0,1449275.0,0.0,False,True
506,3,5,1,2,0.0,0.0,2370435.0,25000000.0,True,True
507,3,4,1,1,0.0,0.0,8860778.0,16900000.0,True,True
508,0,0,0,[],0.0,0.0,0.0,0.0,False,False
509,3,7,0,1,0.0,0.0,9000000.0,80000000.0,True,True
510,0,0,0,[],0.0,0.0,0.0,0.0,False,False
511,3,7,0,0,0.0,0.0,10000000.0,25000000.0,True,True
512,0,3,0,1,0.0,0.0,0.0,0.0,False,True
513,1,2,1,1,0.0,0.0,4810504.0,100000000.0,True,True
514,0,0,0,[],0.0,0.0,0.0,0.0,False,False
515,0,5,0,1,0.0,0.0,0.0,0.0,False,True
516,3,7,0,1,0.0,0.0,9000000.0,80000000.0,True,True
517,0,0,0,[],0.0,0.0,0.0,0.0,False,False
518,4,5,4,5,0.0,70.0,262500.0,50000000.0,True,True
519,1,2,0,1,0.0,0.0,0.0,7000000.0,True,True
520,0,0,0,[],0.0,0.0,0.0,0.0,False,False
521,0,0,0,[],0.0,0.0,0.0,0.0,False,False
522,3,5,3,5,4000.0,50000003.13,9000000.0,0.0,False,True
523,0,0,0,[],0.0,0.0,0.0,0.0,False,False
524,4,8,1,2,0.0,0.0,7000000.0,60000000.0,True,True
525,0,0,0,[],0.0,0.0,0.0,0.0,False,False
526,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True
527,0,0,0,[],0.0,0.0,0.0,0.0,False,False
528,0,0,0,[],0.0,0.0,0.0,0.0,False,False
529,0,0,0,[],0.0,0.0,0.0,0.0,False,False
530,0,0,0,[],0.0,0.0,0.0,0.0,False,False
531,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
532,4,6,1,1,0.0,0.0,7272727.0,40000000.0,True,True
533,0,0,0,[],0.0,0.0,0.0,0.0,False,False
534,0,0,0,[],0.0,0.0,0.0,0.0,False,False
535,1,1,0,0,0.0,0.0,0.0,10000000.0,True,True
536,0,0,0,[],0.0,0.0,0.0,0.0,False,False
537,4,7,3,3,0.0,2.82,3720500.0,4100000.0,True,True
538,1,1,0,0,0.0,0.0,0.0,10000000.0,True,True
539,0,0,0,[],0.0,0.0,0.0,0.0,False,False
540,0,0,0,[],0.0,0.0,0.0,0.0,False,False
541,2,2,2,2,0.0,11500000.0,0.0,5000000.0,True,True
542,3,6,0,0,0.0,0.0,9000000.0,80000000.0,True,True
543,1,2,1,2,0.0,0.0,1000002.0,4400000.0,True,True
544,2,3,0,0,0.0,0.0,8860778.0,16900000.0,True,True
545,0,0,0,[],0.0,0.0,0.0,0.0,False,False
546,0,0,0,[],0.0,0.0,0.0,0.0,False,False
547,0,0,0,[],0.0,0.0,0.0,0.0,False,False
548,1,2,1,2,0.0,0.0,630907.0,40000000.0,True,True
549,0,0,0,[],0.0,0.0,0.0,0.0,False,False
550,2,2,2,2,0.0,15700000.0,0.0,4200000.0,True,True
551,0,0,0,[],0.0,0.0,0.0,0.0,False,False
552,0,0,0,[],0.0,0.0,0.0,0.0,False,False
553,0,0,0,[],0.0,0.0,0.0,0.0,False,False
554,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
555,0,0,0,[],0.0,0.0,0.0,0.0,False,False
556,4,9,2,4,7500000.0,13.0,4290000.0,13000000.0,True,True
557,0,0,0,[],0.0,0.0,0.0,0.0,False,False
558,0,0,0,[],0.0,0.0,0.0,0.0,False,False
559,0,0,0,[],0.0,0.0,0.0,0.0,False,False
560,2,2,2,2,0.0,15700000.0,0.0,4200000.0,True,True
561,0,0,0,[],0.0,0.0,0.0,0.0,False,False
562,1,2,1,2,0.0,0.0,1000002.0,4400000.0,True,True
563,0,0,0,[],0.0,0.0,0.0,0.0,False,False
564,2,3,0,0,0.0,0.0,2370435.0,25000000.0,True,True
565,0,0,0,[],0.0,0.0,0.0,0.0,False,False
566,2,3,0,0,0.0,0.0,2370435.0,25000000.0,True,True
567,4,9,2,4,7500000.0,13.0,4290000.0,13000000.0,True,True
568,0,0,0,[],0.0,0.0,0.0,0.0,False,False
569,0,2,0,1,0.0,0.0,24700000.0,0.0,False,True
570,0,0,0,[],0.0,0.0,0.0,0.0,False,False
571,0,0,0,[],0.0,0.0,0.0,0.0,False,False
572,0,0,0,[],0.0,0.0,0.0,0.0,False,False
573,3,6,0,0,0.0,0.0,9000000.0,80000000.0,True,True
574,0,0,0,[],0.0,0.0,0.0,0.0,False,False
575,0,0,0,[],0.0,0.0,0.0,0.0,False,False
576,2,3,1,1,0.0,0.0,1800000.0,5250000.0,True,True
577,4,9,2,4,7500000.0,13.0,4290000.0,13000000.0,True,True
578,3,6,0,0,0.0,0.0,9000000.0,80000000.0,True,True
579,4,9,2,4,7500000.0,13.0,4290000.0,13000000.0,True,True
580,3,6,0,0,0.0,0.0,9000000.0,80000000.0,True,True
581,0,0,0,[],0.0,0.0,0.0,0.0,False,False
582,0,0,0,[],0.0,0.0,0.0,0.0,False,False
583,0,0,0,[],0.0,0.0,0.0,0.0,False,False
584,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
585,1,2,0,1,0.0,0.0,0.0,7000000.0,True,True
586,0,0,0,[],0.0,0.0,0.0,0.0,False,False
587,1,3,1,2,0.0,0.0,0.0,0.0,False,True
588,0,0,0,[],0.0,0.0,0.0,0.0,False,False
589,0,0,0,[],0.0,0.0,0.0,0.0,False,False
590,0,0,0,[],0.0,0.0,0.0,0.0,False,False
591,2,3,0,0,0.0,0.0,2370435.0,25000000.0,True,True
592,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
593,0,2,0,2,500000.0,0.0,1200000.0,0.0,False,True
594,1,2,1,2,0.0,0.0,1000002.0,4400000.0,True,True
595,0,0,0,[],0.0,0.0,0.0,0.0,False,False
596,1,2,1,2,0.0,0.0,1000002.0,4400000.0,True,True
597,0,4,0,0,0.0,0.0,0.0,0.0,False,True
598,0,0,0,[],0.0,0.0,0.0,0.0,False,False
599,0,0,0,[],0.0,0.0,0.0,0.0,False,False
600,0,0,0,[],0.0,0.0,0.0,0.0,False,False
601,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
602,0,0,0,[],0.0,0.0,0.0,0.0,False,False
603,0,0,0,[],0.0,0.0,0.0,0.0,False,False
604,0,0,0,[],0.0,0.0,0.0,0.0,False,False
605,1,2,0,1,0.0,0.0,0.0,7000000.0,True,True
606,0,0,0,[],0.0,0.0,0.0,0.0,False,False
607,0,0,0,[],0.0,0.0,0.0,0.0,False,False
608,0,0,0,[],0.0,0.0,0.0,0.0,False,False
609,1,1,1,1,0.0,0.0,0.0,4400000.0,True,True
610,0,0,0,[],0.0,0.0,0.0,0.0,False,False
611,0,0,0,[],0.0,0.0,0.0,0.0,False,False
612,0,2,0,1,0.0,0.0,24700000.0,0.0,False,True
613,0,0,0,[],0.0,0.0,0.0,0.0,False,False
614,0,0,0,[],0.0,0.0,0.0,0.0,False,False
615,0,0,0,[],0.0,0.0,0.0,0.0,False,False
616,0,0,0,[],0.0,0.0,0.0,0.0,False,False
617,0,0,0,[],0.0,0.0,0.0,0.0,False,False
618,3,7,2,5,27795580.0,75000000.0,8368200.0,0.0,False,True
619,0,0,0,[],0.0,0.0,0.0,0.0,False,False
620,0,4,0,0,0.0,0.0,0.0,0.0,False,True
621,0,0,0,[],0.0,0.0,0.0,0.0,False,False
622,2,3,0,0,0.0,0.0,2370435.0,25000000.0,True,True
623,0,0,0,[],0.0,0.0,0.0,0.0,False,False
624,0,0,0,[],0.0,0.0,0.0,0.0,False,False
625,1,1,0,0,0.0,0.0,0.0,7000000.0,True,True
626,0,0,0,[],0.0,0.0,0.0,0.0,False,False
627,2,2,2,2,0.0,15700000.0,0.0,4200000.0,True,True
628,0,0,0,[],0.0,0.0,0.0,0.0,False,False
629,0,2,0,2,4000000.0,0.0,1200000.0,0.0,False,True
630,0,0,0,[],0.0,0.0,0.0,0.0,False,False
631,1,1,0,0,0.0,0.0,0.0,7000000.0,True,True
632,0,0,0,[],0.0,0.0,0.0,0.0,False,False
633,0,2,0,1,0.0,0.0,24700000.0,0.0,False,True
634,0,0,0,[],0.0,0.0,0.0,0.0,False,False
635,1,1,1,1,0.0,0.0,0.0,4200000.0,True,True
636,0,0,0,[],0.0,0.0,0.0,0.0,False,False
637,0,0,0,[],0.0,0.0,0.0,0.0,False,False
638,0,0,0,[],0.0,0.0,0.0,0.0,False,False
639,0,0,0,[],0.0,0.0,0.0,0.0,False,False
640,0,0,0,[],0.0,0.0,0.0,0.0,False,False
641,3,6,1,3,1428571.0,0.0,9000000.0,80000000.0,True,True
642,0,0,0,[],0.0,0.0,0.0,0.0,False,False
643,2,3,0,0,0.0,0.0,2370435.0,25000000.0,True,True
644,1,1,1,1,0.0,0.0,0.0,4200000.0,True,True
645,0,0,0,[],0.0,0.0,0.0,0.0,False,False
646,4,9,2,6,15483015.0,200000.0,4210527.0,0.0,False,True
647,0,0,0,[],0.0,0.0,0.0,0.0,False,False
648,0,0,0,[],0.0,0.0,0.0,0.0,False,False
649,4,9,2,6,15483015.0,200000.0,4210527.0,0.0,False,True
650,0,0,0,[],0.0,0.0,0.0,0.0,False,False
651,0,0,0,[],0.0,0.0,0.0,0.0,False,False
652,1,2,1,2,0.0,0.0,4810504.0,100000000.0,True,True
653,4,9,2,6,15483015.0,200000.0,4210527.0,0.0,False,True
654,3,6,3,6,12327188.0,15000000.0001,5000000.0,0.0,False,True
655,2,3,1,1,0.0,0.0,1800000.0,5250000.0,True,True
656,0,0,0,[],0.0,0.0,0.0,0.0,False,False
657,4,9,2,6,15483015.0,200000.0,4210527.0,0.0,False,True
658,0,0,0,[],0.0,0.0,0.0,0.0,False,False
659,0,0,0,[],0.0,0.0,0.0,0.0,False,False
660,0,0,0,[],0.0,0.0,0.0,0.0,False,False
661,1,1,1,1,0.0,0.0,0.0,4200000.0,True,True
662,0,1,0,1,0.0,0.0,1200000.0,0.0,False,True
663,0,0,0,[],0.0,0.0,0.0,0.0,False,False
664,1,2,0,0,0.0,0.0,725000.0,0.0,False,True
665,4,8,2,5,7021475.0,200000.0,4210527.0,0.0,False,True
666,1,1,1,1,0.0,0.0,0.0,4200000.0,True,True
667,0,0,0,[],0.0,0.0,0.0,0.0,False,False
668,1,4,1,2,0.0,0.0,1500000.0,50000000.0,True,True
669,0,1,0,1,0.0,0.0,1200000.0,0.0,False,True
670,1,1,1,1,0.0,0.0,0.0,4200000.0,True,True
671,0,0,0,[],0.0,0.0,0.0,0.0,False,False
672,1,2,1,2,0.0,0.0,1885378.0,1250000.0,True,True
673,4,8,2,5,7021475.0,200000.0,4210527.0,0.0,False,True
674,0,0,0,[],0.0,0.0,0.0,0.0,False,False
675,3,5,1,2,0.0,0.0,2500000.0,50000000.0,True,True
676,0,0,0,[],0.0,0.0,0.0,0.0,False,False
677,0,4,0,0,0.0,0.0,0.0,0.0,False,True
678,0,0,0,[],0.0,0.0,0.0,0.0,False,False
679,0,0,0,[],0.0,0.0,0.0,0.0,False,False
680,0,0,0,[],0.0,0.0,0.0,0.0,False,False
681,0,0,0,[],0.0,0.0,0.0,0.0,False,False
682,0,0,0,[],0.0,0.0,0.0,0.0,False,False
683,0,0,0,[],0.0,0.0,0.0,0.0,False,False
684,0,0,0,[],0.0,0.0,0.0,0.0,False,False
685,2,4,1,1,0.0,0.0,7000000.0,50000000.0,True,True
686,3,4,1,1,0.0,0.0,20000000.0,0.0,False,True
687,0,0,0,[],0.0,0.0,0.0,0.0,False,False
688,0,1,0,1,0.0,0.0,1200000.0,0.0,False,True
689,0,0,0,[],0.0,0.0,0.0,0.0,False,False
690,1,2,1,2,0.0,0.0,4810504.0,100000000.0,True,True
691,2,4,1,1,0.0,0.0,7000000.0,50000000.0,True,True
692,0,0,0,[],0.0,0.0,0.0,0.0,False,False
693,0,0,0,[],0.0,0.0,0.0,0.0,False,False
694,0,0,0,[],0.0,0.0,0.0,0.0,False,False
695,0,0,0,[],0.0,0.0,0.0,0.0,False,False
696,0,0,0,[],0.0,0.0,0.0,0.0,False,False
697,1,2,1,2,0.0,0.0,1885378.0,1250000.0,True,True
698,0,0,0,[],0.0,0.0,0.0,0.0,False,False
699,0,0,0,[],0.0,0.0,0.0,0.0,False,False
700,0,0,0,[],0.0,0.0,0.0,0.0,False,False
701,0,0,0,[],0.0,0.0,0.0,0.0,False,False
702,0,0,0,[],0.0,0.0,0.0,0.0,False,False
703,1,2,1,2,0.0,0.0,1885378.0,1250000.0,True,True
704,0,0,0,[],0.0,0.0,0.0,0.0,False,False
705,0,0,0,[],0.0,0.0,0.0,0.0,False,False
706,0,0,0,[],0.0,0.0,0.0,0.0,False,False
707,1,1,1,1,0.0,0.0,0.0,10000000.0,True,True
708,1,2,1,2,0.0,0.0,1885378.0,1250000.0,True,True
709,2,2,2,2,0.0,20000000.0,0.0,20000000.0,True,True
710,0,0,0,[],0.0,0.0,0.0,0.0,False,False
711,0,0,0,[],0.0,0.0,0.0,0.0,False,False
712,0,0,0,[],0.0,0.0,0.0,0.0,False,False
713,0,0,0,[],0.0,0.0,0.0,0.0,False,False
714,2,5,1,3,333.0,0.0,3720500.0,4100000.0,True,True
715,0,0,0,[],0.0,0.0,0.0,0.0,False,False
716,0,0,0,[],0.0,0.0,0.0,0.0,False,False
717,4,8,2,4,8000000.0,30000000.0,12000000.0,250000000.0,True,True
718,0,0,0,[],0.0,0.0,0.0,0.0,False,False
719,0,0,0,[],0.0,0.0,0.0,0.0,False,False
720,2,3,0,0,0.0,0.0,8860778.0,16900000.0,True,True
721,0,0,0,[],0.0,0.0,0.0,0.0,False,False
722,4,8,2,4,571429.0,13596653.0,3734914.0,0.0,False,True
723,0,0,0,[],0.0,0.0,0.0,0.0,False,False
724,0,0,0,[],0.0,0.0,0.0,0.0,False,False
725,0,2,0,2,333.0,0.0,0.0,0.0,False,True
726,2,3,0,0,0.0,0.0,8860778.0,16900000.0,True,True
727,1,2,0,0,0.0,0.0,4250000.0,0.0,False,True
728,0,0,0,[],0.0,0.0,0.0,0.0,False,False
729,2,3,0,0,0.0,0.0,8860778.0,16900000.0,True,True
730,0,0,0,[],0.0,0.0,0.0,0.0,False,False
731,2,3,2,3,0.0,25.0,262500.0,50000000.0,True,True
732,0,0,0,[],0.0,0.0,0.0,0.0,False,False
733,0,0,0,[],0.0,0.0,0.0,0.0,False,False
734,1,2,0,0,0.0,0.0,2941176.0,0.0,False,True
735,1,2,1,2,0.0,0.0,20000000.0,0.0,False,True
736,0,1,0,1,0.0,0.0,12903224.0,0.0,False,True
737,0,0,0,[],0.0,0.0,0.0,0.0,False,False
738,0,0,0,[],0.0,0.0,0.0,0.0,False,False
739,0,0,0,[],0.0,0.0,0.0,0.0,False,False
740,0,0,0,[],0.0,0.0,0.0,0.0,False,False
741,1,3,1,3,12000000.0,0.0,12000000.0,0.0,False,True
742,0,0,0,[],0.0,0.0,0.0,0.0,False,False
743,1,1,0,0,0.0,0.0,0.0,150000000.0,True,True
744,2,3,0,0,0.0,0.0,8860778.0,16900000.0,True,True
745,0,0,0,[],0.0,0.0,0.0,0.0,False,False
746,0,0,0,[],0.0,0.0,0.0,0.0,False,False
747,1,3,1,1,0.0,0.0,5250000.0,50000000.0,True,True
748,2,3,1,1,0.0,0.0,2892000.0,25000000.0,True,True
749,0,2,0,2,11111111.0,0.0,6666667.0,0.0,False,True
750,0,0,0,[],0.0,0.0,0.0,0.0,False,False
751,3,11,2,7,2174372.0,25000000.0,5441176.0,25000000.0,True,True
752,0,0,0,[],0.0,0.0,0.0,0.0,False,False
753,0,0,0,[],0.0,0.0,0.0,0.0,False,False
754,0,1,0,1,0.0,0.0,1200000.0,0.0,False,True
755,3,10,2,6,1366292.0,25000000.0,5441176.0,25000000.0,True,True
756,1,1,1,1,0.0,0.0,0.0,20250000.0,True,True
757,2,3,1,1,0.0,0.0,2892000.0,25000000.0,True,True
758,0,0,0,[],0.0,0.0,0.0,0.0,False,False
759,0,0,0,[],0.0,0.0,0.0,0.0,False,False
760,0,0,0,[],0.0,0.0,0.0,0.0,False,False
761,0,0,0,[],0.0,0.0,0.0,0.0,False,False
762,0,0,0,[],0.0,0.0,0.0,0.0,False,False
763,0,0,0,[],0.0,0.0,0.0,0.0,False,False
764,0,0,0,[],0.0,0.0,0.0,0.0,False,False
765,0,0,0,[],0.0,0.0,0.0,0.0,False,False
766,0,0,0,[],0.0,0.0,0.0,0.0,False,False
767,0,0,0,[],0.0,0.0,0.0,0.0,False,False
768,0,0,0,[],0.0,0.0,0.0,0.0,False,False
769,0,0,0,[],0.0,0.0,0.0,0.0,False,False
770,0,2,0,2,12000000.0,0.0,12000000.0,0.0,False,True
771,0,0,0,[],0.0,0.0,0.0,0.0,False,False
772,0,0,0,[],0.0,0.0,0.0,0.0,False,False
773,0,0,0,[],0.0,0.0,0.0,0.0,False,False
774,0,0,0,[],0.0,0.0,0.0,0.0,False,False
775,0,0,0,[],0.0,0.0,0.0,0.0,False,False
776,0,0,0,[],0.0,0.0,0.0,0.0,False,False
777,0,3,0,0,0.0,0.0,7000000.0,0.0,False,True
778,0,0,0,[],0.0,0.0,0.0,0.0,False,False
779,0,2,0,2,12000000.0,0.0,12000000.0,0.0,False,True
780,0,0,0,[],0.0,0.0,0.0,0.0,False,False
781,1,1,0,0,0.0,0.0,0.0,150000000.0,True,True
782,0,0,0,[],0.0,0.0,0.0,0.0,False,False
783,0,0,0,[],0.0,0.0,0.0,0.0,False,False
784,4,7,1,2,0.0,0.0,4000000.0,75000000.0,True,True
785,0,0,0,[],0.0,0.0,0.0,0.0,False,False
786,2,2,2,2,0.0,30000000.0,0.0,30000000.0,True,True
787,2,3,0,0,0.0,0.0,8860778.0,16900000.0,True,True
788,0,0,0,[],0.0,0.0,0.0,0.0,False,False
789,0,0,0,[],0.0,0.0,0.0,0.0,False,False
790,1,3,1,1,0.0,0.0,0.0,35000000.0,True,True
791,1,1,0,0,0.0,0.0,0.0,150000000.0,True,True
792,0,3,0,1,0.0,0.0,2855014.0,0.0,False,True
793,1,1,1,1,0.0,0.0,0.0,50000000.0,True,True
794,2,3,1,2,0.0,0.0,6875000.0,0.0,False,True
795,0,0,0,[],0.0,0.0,0.0,0.0,False,False
796,0,0,0,[],0.0,0.0,0.0,0.0,False,False
797,0,0,0,[],0.0,0.0,0.0,0.0,False,False
798,0,0,0,[],0.0,0.0,0.0,0.0,False,False
799,0,3,0,1,0.0,0.0,2855014.0,0.0,False,True
800,0,0,0,[],0.0,0.0,0.0,0.0,False,False
801,0,3,0,1,0.0,0.0,2855014.0,0.0,False,True
802,0,3,0,1,0.0,0.0,2855014.0,0.0,False,True
803,2,3,0,0,0.0,0.0,3000000.0,50000000.0,True,True
804,1,1,1,1,0.0,0.0,0.0,10000000.0,True,True
805,4,8,3,5,571429.0,13596653.000999998,3734914.0,0.0,False,True
806,1,3,1,1,0.0,0.0,0.0,35000000.0,True,True
807,0,7,0,3,9179101.0,0.0,1700000.0,0.0,False,True
808,0,0,0,[],0.0,0.0,0.0,0.0,False,False
809,1,1,1,1,0.0,0.0,0.0,150000000.0,True,True
810,1,3,1,3,13008000.0,0.0,25405000.0,25000000.0,True,True
811,0,0,0,[],0.0,0.0,0.0,0.0,False,False
812,0,2,0,2,12000000.0,0.0,12000000.0,0.0,False,True
813,0,0,0,[],0.0,0.0,0.0,0.0,False,False
814,0,0,0,[],0.0,0.0,0.0,0.0,False,False
815,0,0,0,[],0.0,0.0,0.0,0.0,False,False
816,2,6,1,3,9375000.0,0.0,4290000.0,13000000.0,True,True
817,0,0,0,[],0.0,0.0,0.0,0.0,False,False
818,3,10,2,7,9958600.0,25000000.0,5441176.0,25000000.0,True,True
819,0,0,0,[],0.0,0.0,0.0,0.0,False,False
820,0,0,0,[],0.0,0.0,0.0,0.0,False,False
821,0,0,0,[],0.0,0.0,0.0,0.0,False,False
822,0,0,0,[],0.0,0.0,0.0,0.0,False,False
823,2,6,1,3,9375000.0,0.0,4290000.0,13000000.0,True,True
824,0,0,0,[],0.0,0.0,0.0,0.0,False,False
825,1,1,1,1,0.0,0.0,0.0,8600000.0,True,True
826,0,1,0,1,0.0,0.0,19932463.0,0.0,False,True
827,3,7,1,3,8000000.0,0.0,12000000.0,250000000.0,True,True
828,1,1,1,1,0.0,0.0,0.0,10000000.0,True,True
829,0,1,0,1,0.0,0.0,19932463.0,0.0,False,True
830,0,0,0,[],0.0,0.0,0.0,0.0,False,False
831,2,6,2,6,14441528.0,2000000.0,1000000.0,2000000.0,True,True
832,0,0,0,[],0.0,0.0,0.0,0.0,False,False
833,1,1,1,1,0.0,0.0,0.0,8600000.0,True,True
834,1,2,1,2,0.0,0.0,4810504.0,100000000.0,True,True
835,2,6,2,6,14441528.0,2000000.0,1000000.0,2000000.0,True,True
836,0,0,0,[],0.0,0.0,0.0,0.0,False,False
837,1,3,1,3,5250000.0,0.0,5250000.0,50000000.0,True,True
838,1,2,1,2,0.0,0.0,4810504.0,100000000.0,True,True
839,0,0,0,[],0.0,0.0,0.0,0.0,False,False
840,0,0,0,[],0.0,0.0,0.0,0.0,False,False
841,0,0,0,[],0.0,0.0,0.0,0.0,False,False
842,0,0,0,[],0.0,0.0,0.0,0.0,False,False
843,0,0,0,[],0.0,0.0,0.0,0.0,False,False
844,0,0,0,[],0.0,0.0,0.0,0.0,False,False
845,0,0,0,[],0.0,0.0,0.0,0.0,False,False
846,0,0,0,[],0.0,0.0,0.0,0.0,False,False
847,0,0,0,[],0.0,0.0,0.0,0.0,False,False
848,0,1,0,1,0.0,0.0,1175712.0,0.0,False,True
849,2,6,2,6,14441528.0,2000000.0,1000000.0,2000000.0,True,True
850,0,0,0,[],0.0,0.0,0.0,0.0,False,False
851,0,0,0,[],0.0,0.0,0.0,0.0,False,False
852,0,0,0,[],0.0,0.0,0.0,0.0,False,False
853,0,0,0,[],0.0,0.0,0.0,0.0,False,False
854,0,0,0,[],0.0,0.0,0.0,0.0,False,False
855,2,4,0,0,0.0,0.0,19500000.0,0.0,False,True
856,0,0,0,[],0.0,0.0,0.0,0.0,False,False
857,0,0,0,[],0.0,0.0,0.0,0.0,False,False
858,2,3,0,0,0.0,0.0,18369107.0,0.0,False,True
859,0,1,0,1,0.0,0.0,25599979.0,0.0,False,True
860,0,0,0,[],0.0,0.0,0.0,0.0,False,False
861,0,0,0,[],0.0,0.0,0.0,0.0,False,False
862,0,0,0,[],0.0,0.0,0.0,0.0,False,False
863,0,0,0,[],0.0,0.0,0.0,0.0,False,False
864,0,0,0,[],0.0,0.0,0.0,0.0,False,False
865,0,0,0,[],0.0,0.0,0.0,0.0,False,False
866,0,0,0,[],0.0,0.0,0.0,0.0,False,False
867,0,0,0,[],0.0,0.0,0.0,0.0,False,False
868,0,0,0,[],0.0,0.0,0.0,0.0,False,False
869,0,0,0,[],0.0,0.0,0.0,0.0,False,False
870,0,2,0,1,0.0,0.0,1954388.0,0.0,False,True
871,1,2,1,2,0.0,0.0,3283424.0,0.0,False,True
872,0,0,0,[],0.0,0.0,0.0,0.0,False,False
873,0,0,0,[],0.0,0.0,0.0,0.0,False,False
874,0,0,0,[],0.0,0.0,0.0,0.0,False,False
875,0,0,0,[],0.0,0.0,0.0,0.0,False,False
876,0,0,0,[],0.0,0.0,0.0,0.0,False,False
877,0,0,0,[],0.0,0.0,0.0,0.0,False,False
878,0,1,0,0,0.0,0.0,1954388.0,0.0,False,True
879,0,0,0,[],0.0,0.0,0.0,0.0,False,False
880,0,1,0,0,0.0,0.0,1954388.0,0.0,False,True
881,1,1,1,1,0.0,0.0,0.0,8600000.0,True,True
882,2,4,0,0,0.0,0.0,0.0,33842512.0,True,True
883,0,6,0,4,32000000.0,0.0,10000000.0,0.0,False,True
884,0,0,0,[],0.0,0.0,0.0,0.0,False,False
